nTimestamp,flow
507,1422
508,1424
509,1422
510,1420
511,1422
512,1422
513,1420
514,1422
515,1420
516,1420
517,1422
518,1422
519,1424
520,1422
521,1422
522,1422
523,1424
524,1418
525,1420
526,1422
527,1422
528,1422
529,1424
530,1422
531,1422
532,1422
533,1422
534,1422
535,1420
536,1422
537,1422
538,1424
539,1422
540,1416
541,1422
542,1422
543,1422
544,1422
545,1422
546,1420
547,1422
548,1422
549,1420
550,1422
551,1422
552,1422
553,1422
554,1422
555,1422
556,1422
557,1422
558,1424
559,1420
560,1422
561,1422
562,1424
563,1420
564,1422
565,1418
566,1420
567,1424
568,1422
569,1422
570,1420
571,1420
572,1424
573,1420
574,1420
575,1420
576,1422
577,1422
578,1424
579,1422
580,1422
581,1422
582,1418
583,1420
584,1422
585,1422
586,1422
587,1422
588,1416
589,1424
590,1420
591,1418
592,1422
593,1424
594,1420
595,1420
596,1422
597,1422
598,1422
599,1422
600,1420
601,1418
602,1422
603,1424
604,1422
605,1422
606,1422
607,1424
608,1422
609,1422
610,1422
611,1422
612,1420
613,1422
614,1422
615,1422
616,1424
617,1420
618,1422
619,1422
620,1422
621,1422
622,1418
623,1420
624,1424
625,1422
626,1422
627,1422
628,1422
629,1422
630,1422
631,1420
632,1422
633,1424
634,1422
635,1422
636,1420
637,1422
638,1422
639,1420
640,1422
641,1418
642,1422
643,1422
644,1424
645,1420
646,1422
647,1420
648,1424
649,1422
650,1422
651,1422
652,1424
653,1422
654,1422
655,1422
656,1422
657,1422
658,1422
659,1422
660,1422
661,1422
662,1422
663,1422
664,1420
665,1422
666,1424
667,1422
668,1422
669,1422
670,1422
671,1422
672,1418
673,1422
674,1422
675,1422
676,1422
677,1422
678,1422
679,1422
680,1422
681,1420
682,1422
683,1422
684,1420
685,1422
686,1422
687,1422
688,1422
689,1422
690,1424
691,1422
692,1422
693,1422
694,1420
695,1424
696,1420
697,1422
698,1422
699,1422
700,1422
701,1420
702,1424
703,1422
704,1422
705,1422
706,1424
707,1422
708,1422
709,1422
710,1420
711,1422
712,1422
713,1422
714,1422
715,1422
716,1422
717,1422
718,1416
719,1422
720,1420
721,1422
722,1422
723,1418
724,1422
725,1420
726,1420
727,1422
728,1420
729,1418
730,1422
731,1420
732,1422
733,1422
734,1422
735,1424
736,1422
737,1422
738,1422
739,1422
740,1418
741,1420
742,1420
743,1422
744,1420
745,1424
746,1418
747,1422
748,1422
749,1422
750,1422
751,1420
752,1420
753,1422
754,1424
755,1422
756,1422
757,1422
758,1424
759,1422
760,1420
761,1420
762,1422
763,1422
764,1424
765,1422
766,1420
767,1422
768,1422
769,1424
770,1422
771,1422
772,1422
773,1422
774,1424
775,1422
776,1422
777,1422
778,1422
779,1424
780,1420
781,1422
782,1422
783,1420
784,1422
785,1420
786,1424
787,1422
788,1422
789,1422
790,1424
791,1422
792,1422
793,1422
794,1422
795,1416
796,1422
797,1422
798,1422
799,1424
800,1420
801,1422
802,1422
803,1418
804,1422
805,1422
806,1420
807,1422
808,1422
809,1420
810,1422
811,1422
812,1424
813,1420
814,1422
815,1422
816,1422
817,1424
818,1416
819,1422
820,1422
821,1424
822,1422
823,1422
824,1420
825,1420
826,1424
827,1422
828,1422
829,1422
830,1422
831,1422
832,1422
833,1420
834,1424
835,1418
836,1422
837,1422
838,1422
839,1422
840,1422
841,1422
842,1422
843,1420
844,1422
845,1422
846,1422
847,1422
848,1420
849,1424
850,1422
851,1420
852,1422
853,1422
854,1422
855,1418
856,1420
857,1420
858,1422
859,1424
860,1420
861,1422
862,1422
863,1422
864,1420
865,1420
866,1422
867,1420
868,1422
869,1416
870,1424
871,1422
872,1422
873,1422
874,1420
875,1422
876,1420
877,1422
878,1422
879,1422
880,1424
881,1422
882,1422
883,1422
884,1422
885,1420
886,1424
887,1422
888,1420
889,1420
890,1422
891,1420
892,1420
893,1422
894,1422
895,1424
896,1420
897,1420
898,1420
899,1422
900,1422
901,1422
902,1422
903,1422
904,1418
905,1424
906,1422
907,1422
908,1422
909,1424
910,1420
911,1422
912,1422
913,1420
914,1424
915,1422
916,1420
917,1422
918,1424
919,1420
920,1422
921,1422
922,1424
923,1422
924,1422
925,1420
926,1420
927,1424
928,1422
929,1420
930,1422
931,1424
932,1422
933,1422
934,1420
935,1424
936,1422
937,1422
938,1420
939,1422
940,1420
941,1422
942,1420
943,1422
944,1422
945,1422
946,1422
947,1420
948,1422
949,1424
950,1422
951,1422
952,1420
953,1422
954,1424
955,1422
956,1422
957,1422
958,1422
959,1424
960,1420
961,1420
962,1422
963,1422
964,1422
965,1424
966,1418
967,1422
968,1422
969,1422
970,1424
971,1422
972,1416
973,1422
974,1422
975,1422
976,1422
977,1424
978,1422
979,1422
980,1422
981,1424
982,1422
983,1418
984,1418
985,1422
986,1424
987,1422
988,1422
989,1422
990,1422
991,1422
992,1424
993,1420
994,1422
995,1422
996,1422
997,1420
998,1422
999,1420
1000,1420
1001,1418
1002,1422
1003,1424
1004,1420
1005,1422
1006,1420
1007,1418
1008,1424
1009,1422
1010,1422
1011,1422
1012,1422
1013,1424
1014,1420
1015,1420
1016,1422
1017,1424
1018,1420
1019,1420
1020,1420
1021,1424
1022,1420
1023,1422
1024,1422
1025,1422
1026,1424
1027,1422
1028,1420
1029,1422
1030,1422
1031,1424
1032,1422
1033,1420
1034,1422
1035,1420
1036,1424
1037,1422
1038,1422
1039,1422
1040,1424
1041,1422
1042,1420
1043,1422
1044,1422
1045,1424
1046,1422
1047,1422
1048,1420
1049,1422
1050,1424
1051,1422
1052,1422
1053,1420
1054,1422
1055,1424
1056,1420
1057,1422
1058,1422
1059,1422
1060,1424
1061,1422
1062,1422
1063,1422
1064,1424
1065,1420
1066,1422
1067,1422
1068,1420
1069,1424
1070,1422
1071,1422
1072,1420
1073,1422
1074,1424
1075,1422
1076,1422
1077,1422
1078,1422
1079,1422
1080,1422
1081,1422
1082,1422
1083,1422
1084,1424
1085,1422
1086,1422
1087,1422
1088,1422
1089,1424
1090,1420
1091,1420
1092,1420
1093,1420
1094,1422
1095,1422
1096,1422
1097,1422
1098,1420
1099,1422
1100,1424
1101,1420
1102,1422
1103,1420
1104,1422
1105,1424
1106,1420
1107,1422
1108,1420
1109,1422
1110,1424
1111,1420
1112,1422
1113,1422
1114,1422
1115,1422
1116,1424
1117,1422
1118,1422
1119,1424
1120,1422
1121,1422
1122,1422
1123,1422
1124,1424
1125,1420
1126,1422
1127,1422
1128,1422
1129,1420
1130,1424
1131,1422
1132,1422
1133,1420
1134,1424
1135,1420
1136,1422
1137,1422
1138,1420
1139,1424
1140,1422
1141,1420
1142,1420
1143,1420
1144,1422
1145,1422
1146,1422
1147,1422
1148,1422
1149,1422
1150,1422
1151,1422
1152,1424
1153,1420
1154,1422
1155,1422
1156,1422
1157,1424
1158,1418
1159,1422
1160,1422
1161,1422
1162,1422
1163,1424
1164,1420
1165,1422
1166,1422
1167,1422
1168,1422
1169,1422
1170,1420
1171,1416
1172,1418
1173,1424
1174,1420
1175,1422
1176,1422
1177,1424
1178,1422
1179,1422
1180,1422
1181,1422
1182,1424
1183,1420
1184,1422
1185,1420
1186,1422
1187,1422
1188,1420
1189,1420
1190,1416
1191,1422
1192,1424
1193,1422
1194,1422
1195,1420
1196,1424
1197,1422
1198,1422
1199,1420
1200,1420
1201,1422
1202,1420
1203,1422
1204,1424
1205,1422
1206,1422
1207,1422
1208,1424
1209,1422
1210,1422
1211,1422
1212,1422
1213,1420
1214,1424
1215,1418
1216,1420
1217,1422
1218,1422
1219,1420
1220,1422
1221,1422
1222,1420
1223,1420
1224,1420
1225,1424
1226,1420
1227,1418
1228,1424
1229,1420
1230,1422
1231,1420
1232,1416
1233,1420
1234,1422
1235,1422
1236,1420
1237,1416
1238,1422
1239,1422
1240,1420
1241,1422
1242,1422
1243,1422
1244,1420
1245,1420
1246,1420
1247,1422
1248,1424
1249,1422
1250,1422
1251,1422
1252,1424
1253,1422
1254,1422
1255,1420
1256,1422
1257,1422
1258,1424
1259,1422
1260,1420
1261,1422
1262,1422
1263,1424
1264,1420
1265,1422
1266,1424
1267,1422
1268,1422
1269,1422
1270,1422
1271,1422
1272,1420
1273,1422
1274,1422
1275,1422
1276,1424
1277,1422
1278,1422
1279,1420
1280,1422
1281,1422
1282,1422
1283,1422
1284,1420
1285,1424
1286,1422
1287,1418
1288,1408
1289,1424
1290,1422
1291,1420
1292,1422
1293,1424
1294,1422
1295,1422
1296,1420
1297,1420
1298,1420
1299,1424
1300,1420
1301,1422
1302,1422
1303,1422
1304,1424
1305,1420
1306,1422
1307,1422
1308,1422
1309,1424
1310,1422
1311,1420
1312,1422
1313,1422
1314,1420
1315,1422
1316,1422
1317,1422
1318,1420
1319,1424
1320,1422
1321,1422
1322,1422
1323,1422
1324,1424
1325,1422
1326,1422
1327,1422
1328,1422
1329,1424
1330,1420
1331,1422
1332,1422
1333,1422
1334,1424
1335,1422
1336,1422
1337,1422
1338,1422
1339,1424
1340,1420
1341,1422
1342,1420
1343,1424
1344,1422
1345,1422
1346,1422
1347,1422
1348,1422
1349,1420
1350,1424
1351,1420
1352,1422
1353,1422
1354,1420
1355,1420
1356,1420
1357,1422
1358,1422
1359,1424
1360,1420
1361,1422
1362,1420
1363,1420
1364,1422
1365,1420
1366,1422
1367,1422
1368,1422
1369,1422
1370,1422
1371,1420
1372,1422
1373,1422
1374,1422
1375,1420
1376,1424
1377,1422
1378,1422
1379,1420
1380,1422
1381,1422
1382,1424
1383,1420
1384,1420
1385,1422
1386,1418
1387,1420
1388,1422
1389,1424
1390,1422
1391,1422
1392,1420
1393,1422
1394,1418
1395,1424
1396,1420
1397,1422
1398,1422
1399,1420
1400,1422
1401,1422
1402,1422
1403,1420
1404,1422
1405,1424
1406,1418
1407,1420
1408,1422
1409,1422
1410,1424
1411,1422
1412,1422
1413,1422
1414,1420
1415,1422
1416,1422
1417,1420
1418,1422
1419,1422
1420,1422
1421,1420
1422,1424
1423,1422
1424,1420
1425,1422
1426,1422
1427,1424
1428,1420
1429,1422
1430,1422
1431,1422
1432,1424
1433,1422
1434,1422
1435,1422
1436,1420
1437,1424
1438,1420
1439,1420
1440,1422
1441,1422
1442,1422
1443,1424
1444,1422
1445,1420
1446,1422
1447,1422
1448,1422
1449,1420
1450,1420
1451,1424
1452,1422
1453,1416
1454,1422
1455,1424
1456,1422
1457,1422
1458,1422
1459,1422
1460,1422
1461,1420
1462,1422
1463,1420
1464,1424
1465,1420
1466,1422
1467,1422
1468,1420
1469,1422
1470,1422
1471,1420
1472,1420
1473,1424
1474,1422
1475,1422
1476,1422
1477,1424
1478,1422
1479,1422
1480,1422
1481,1424
1482,1420
1483,1422
1484,1422
1485,1422
1486,1422
1487,1424
1488,1418
1489,1420
1490,1422
1491,1422
1492,1422
1493,1424
1494,1422
1495,1422
1496,1420
1497,1422
1498,1424
1499,1422
1500,1420
1501,1420
1502,1420
1503,1422
1504,1418
1505,1422
1506,1422
1507,1420
1508,1420
1509,1424
1510,1420
1511,1422
1512,1418
1513,1422
1514,1422
1515,1422
1516,1422
1517,1420
1518,1422
1519,1422
1520,1424
1521,1422
1522,1420
1523,1422
1524,1422
1525,1424
1526,1422
1527,1422
1528,1422
1529,1424
1530,1420
1531,1422
1532,1422
1533,1422
1534,1422
1535,1424
1536,1420
1537,1422
1538,1422
1539,1422
1540,1416
1541,1412
1542,1422
1543,1420
1544,1422
1545,1420
1546,1424
1547,1422
1548,1420
1549,1420
1550,1420
1551,1422
1552,1422
1553,1422
1554,1420
1555,1424
1556,1422
1557,1420
1558,1422
1559,1422
1560,1422
1561,1422
1562,1422
1563,1420
1564,1424
1565,1422
1566,1420
1567,1422
1568,1424
1569,1422
1570,1422
1571,1422
1572,1422
1573,1420
1574,1424
1575,1422
1576,1420
1577,1422
1578,1424
1579,1420
1580,1420
1581,1422
1582,1422
1583,1424
1584,1422
1585,1422
1586,1420
1587,1422
1588,1420
1589,1420
1590,1422
1591,1420
1592,1420
1593,1422
1594,1422
1595,1422
1596,1422
1597,1420
1598,1424
1599,1422
1600,1422
1601,1422
1602,1422
1603,1422
1604,1422
1605,1420
1606,1420
1607,1424
1608,1422
1609,1422
1610,1420
1611,1422
1612,1424
1613,1422
1614,1420
1615,1422
1616,1422
1617,1424
1618,1422
1619,1422
1620,1420
1621,1422
1622,1422
1623,1424
1624,1422
1625,1418
1626,1420
1627,1422
1628,1420
1629,1422
1630,1422
1631,1422
1632,1424
1633,1422
1634,1420
1635,1422
1636,1422
1637,1422
1638,1422
1639,1422
1640,1422
1641,1420
1642,1422
1643,1420
1644,1420
1645,1422
1646,1422
1647,1424
1648,1418
1649,1422
1650,1422
1651,1420
1652,1424
1653,1420
1654,1418
1655,1422
1656,1422
1657,1422
1658,1418
1659,1420
1660,1420
1661,1424
1662,1420
1663,1422
1664,1420
1665,1418
1666,1422
1667,1420
1668,1422
1669,1422
1670,1420
1671,1422
1672,1420
1673,1422
1674,1422
1675,1422
1676,1424
1677,1422
1678,1422
1679,1418
1680,1422
1681,1420
1682,1422
1683,1422
1684,1424
1685,1418
1686,1422
1687,1422
1688,1420
1689,1422
1690,1422
1691,1422
1692,1422
1693,1422
1694,1422
1695,1422
1696,1422
1697,1422
1698,1422
1699,1422
1700,1420
1701,1422
1702,1420
1703,1424
1704,1422
1705,1422
1706,1422
1707,1422
1708,1424
1709,1422
1710,1422
1711,1422
1712,1422
1713,1422
1714,1424
1715,1422
1716,1420
1717,1422
1718,1422
1719,1422
1720,1418
1721,1424
1722,1412
1723,1422
1724,1422
1725,1422
1726,1422
1727,1422
1728,1422
1729,1422
1730,1420
1731,1424
1732,1422
1733,1422
1734,1420
1735,1422
1736,1424
1737,1422
1738,1422
1739,1422
1740,1422
1741,1424
1742,1422
1743,1420
1744,1422
1745,1422
1746,1420
1747,1424
1748,1422
1749,1420
1750,1422
1751,1422
1752,1424
1753,1422
1754,1422
1755,1422
1756,1422
1757,1424
1758,1420
1759,1422
1760,1422
1761,1422
1762,1424
1763,1422
1764,1420
1765,1422
1766,1422
1767,1422
1768,1424
1769,1422
1770,1422
1771,1420
1772,1422
1773,1420
1774,1424
1775,1420
1776,1420
1777,1422
1778,1422
1779,1424
1780,1422
1781,1422
1782,1422
1783,1424
1784,1422
1785,1422
1786,1420
1787,1424
1788,1422
1789,1422
1790,1422
1791,1420
1792,1424
1793,1420
1794,1422
1795,1422
1796,1422
1797,1420
1798,1422
1799,1420
1800,1420
1801,1424
1802,1422
1803,1420
1804,1422
1805,1422
1806,1424
1807,1422
1808,1422
1809,1422
1810,1422
1811,1424
1812,1422
1813,1422
1814,1422
1815,1422
1816,1422
1817,1422
1818,1422
1819,1422
1820,1420
1821,1422
1822,1420
1823,1422
1824,1422
1825,1422
1826,1422
1827,1424
1828,1418
1829,1422
1830,1422
1831,1422
1832,1424
1833,1422
1834,1422
1835,1420
1836,1422
1837,1422
1838,1422
1839,1416
1840,1420
1841,1422
1842,1422
1843,1424
1844,1422
1845,1422
1846,1422
1847,1422
1848,1422
1849,1422
1850,1422
1851,1420
1852,1422
1853,1424
1854,1420
1855,1422
1856,1422
1857,1422
1858,1420
1859,1422
